,shortName,playerName,team,efficiency,8+DefendersInTheBox,avgTimeBehindLineOfScrimmage,rushingAttempts,rushingYards,averageRushYards,rushingTouchdowns,season,seasonType,week,gameId
506,G.Edwards,Gus Edwards,BAL,2.43,8.33,2.49,12,76,6.3,0,2018,REG,17,2018123000
507,K.Ballage,Kalen Ballage,MIA,3.15,8.33,2.51,12,47,3.9,0,2018,REG,17,2018123001
508,L.McCoy,LeSean McCoy,BUF,8.33,10,3.66,10,26,2.6,1,2018,REG,17,2018123001
509,D.Williams,Darrel Williams,KC,6.22,,3.29,11,31,2.8,0,2018,REG,17,2018123004
510,C.Ivory,Chris Ivory,BUF,4.46,21.43,3.04,14,45,3.2,0,2018,REG,17,2018123001
511,J.Conner,James Conner,PIT,3.51,,2.68,14,64,4.6,0,2018,REG,17,2018123009
512,K.Drake,Kenyan Drake,MIA,4.27,18.18,2.91,11,43,3.9,0,2018,REG,17,2018123001
513,D.Henry,Derrick Henry,TEN,3.49,25,2.97,16,93,5.8,0,2018,REG,17,2018123011
514,C.Carson,Chris Carson,SEA,3.09,47.37,2.99,19,122,6.4,1,2018,REG,17,2018123015
515,W.Smallwood,Wendell Smallwood,PHI,3.23,33.33,2.7,12,53,4.4,0,2018,REG,17,2018123012
516,D.Williams,Damien Williams,KC,3.78,27.27,2.67,11,51,4.6,1,2018,REG,17,2018123004
517,S.Barkley,Saquon Barkley,NYG,3.09,29.41,3.56,17,109,6.4,1,2018,REG,17,2018123008
518,M.Gordon,Melvin Gordon,LAC,3.62,60,2.29,10,42,4.2,0,2018,REG,17,2018123013
