,shortName,playerName,team,position,averageCushion,averageSeparation,averageTargetedAirYards,shareOfTeamAirYards,receptions,targets,catchPercentage,receivingYards,receivingTouchdowns,avgYAC,expectedAvgYAC,avgYACAboveExpectation,season,seasonType,week,gameId
547,J.Jones,Julio Jones,ATL,WR,5.8,2.1,17.7,37.55,3,6,50,74,0,1.5,4.6,-3.1,2017,REG,8,2017102905
548,R.Louis,Ricardo Louis,CLE,WR,5.7,1.6,10.9,35.16,2,6,33.33,42,0,5.8,10,-4.2,2017,REG,8,2017102900
549,K.Stills,Kenny Stills,MIA,WR,5.7,2.2,13.4,43.27,5,10,50,65,0,2.1,3.3,-1.2,2017,REG,8,2017102600
550,M.Jones,Marvin Jones,DET,WR,5.7,2.5,18,39.68,6,11,54.55,128,0,2.7,2.5,0.2,2017,REG,8,2017102910
551,R.Grant,Ryan Grant,WAS,WR,5.6,2,5.8,18.86,5,7,71.43,38,0,4.8,3.2,1.6,2017,REG,8,2017102909
552,A.Brown,Antonio Brown,PIT,WR,5.6,2,16,40.33,5,10,50,70,0,4.5,4,0.5,2017,REG,8,2017102910
553,M.Evans,Mike Evans,TB,WR,5.5,1.7,15.2,40.44,5,10,50,60,0,0.1,1.4,-1.3,2017,REG,8,2017102907
554,M.Crabtree,Michael Crabtree,OAK,WR,5.5,1.3,15.1,50.22,5,10,50,83,0,3.1,3.9,-0.8,2017,REG,8,2017102901
555,C.Brate,Cameron Brate,TB,TE,5.5,2.7,12.3,16.4,4,5,80,64,0,3.3,4.5,-1.2,2017,REG,8,2017102907
556,J.Witten,Jason Witten,DAL,TE,5.4,2.1,5.2,13.01,3,5,60,31,0,5.2,6,-0.8,2017,REG,8,2017102909
557,A.Jeffery,Alshon Jeffery,PHI,WR,5.4,2,17.8,45.32,2,8,25,62,1,14.2,5.7,8.6,2017,REG,8,2017102906
558,R.Anderson,Robby Anderson,NYJ,WR,5.3,4.6,11.9,33.36,6,6,100,104,1,5.9,7.8,-1.9,2017,REG,8,2017102905
559,D.Thomas,Demaryius Thomas,DEN,WR,5.3,2.4,10.6,30.51,5,9,55.56,66,0,1.9,2.1,-0.2,2017,REG,8,2017103000
560,Z.Jones,Zay Jones,BUF,WR,5.2,2.2,16.9,40.14,3,5,60,32,0,1.2,2.1,-0.9,2017,REG,8,2017102901
561,M.Sanu,Mohamed Sanu,ATL,WR,5.1,2.6,9.9,24.41,6,7,85.71,74,1,3.3,2.9,0.4,2017,REG,8,2017102905
562,K.Aiken,Kamar Aiken,IND,WR,5.1,3.4,9.4,16.86,2,5,40,33,0,5.5,5.6,-0.1,2017,REG,8,2017102902
563,S.Diggs,Stefon Diggs,MIN,WR,5.1,1.7,9.8,22.05,4,6,66.67,27,0,2,2.6,-0.6,2017,REG,8,2017102900
564,C.Hogan,Chris Hogan,NE,WR,5,2.4,15.7,29.17,5,7,71.43,60,0,2.3,2.8,-0.5,2017,REG,8,2017102903
565,D.Hopkins,DeAndre Hopkins,HOU,WR,5,2.1,13.8,34.81,8,11,72.73,224,1,14.4,5.7,8.7,2017,REG,8,2017102908
566,A.Thielen,Adam Thielen,MIN,WR,4.8,1.7,11.1,41.76,5,10,50,98,1,2.4,2.7,-0.3,2017,REG,8,2017102900
567,T.Williams,Tyrell Williams,LAC,WR,4.8,2.1,17.8,32.24,1,6,16.67,24,0,10.1,11.2,-1.1,2017,REG,8,2017102903
568,B.Cooks,Brandin Cooks,NE,WR,4.8,4.2,9.4,19.91,5,8,62.5,26,0,1,3.7,-2.7,2017,REG,8,2017102903
569,T.Kroft,Tyler Kroft,CIN,TE,4.6,3.7,5.2,15.79,5,6,83.33,46,0,5,6.8,-1.8,2017,REG,8,2017102902
570,M.Thomas,Michael Thomas,NO,WR,4.6,2.7,8.3,51.5,7,8,87.5,77,0,4.2,3.9,0.3,2017,REG,8,2017102904
571,R.Gronkowski,Rob Gronkowski,NE,TE,4.5,2,12.2,29.02,5,9,55.56,57,1,3.6,2.3,1.3,2017,REG,8,2017102903
572,B.Fowler,Bennie Fowler,DEN,WR,4.4,2.7,9,17.31,2,6,33.33,35,0,15.2,7.1,8.1,2017,REG,8,2017103000
573,K.Allen,Keenan Allen,LAC,WR,4.4,3,11.4,17.27,4,5,80,61,0,2.3,2.4,-0.1,2017,REG,8,2017102903
574,A.Seferian-Jenkins,Austin Seferian-Jenkins,NYJ,TE,4.3,2.9,4.5,10.37,5,5,100,28,0,1.1,1.3,-0.2,2017,REG,8,2017102905
575,Z.Ertz,Zach Ertz,PHI,TE,4.2,5.4,11,21.02,4,6,66.67,34,1,4.3,6,-1.7,2017,REG,8,2017102906
576,D.Sims,Dion Sims,CHI,TE,4.1,2.6,10.1,18.52,3,5,60,15,0,1.6,2.6,-1,2017,REG,8,2017102904
577,T.Kelce,Travis Kelce,KC,TE,4,3.7,11.7,40.1,7,10,70,133,1,7.4,5.2,2.2,2017,REG,8,2017103000
578,A.Cooper,Amari Cooper,OAK,WR,4,2.1,9.2,30.66,5,10,50,48,0,3.6,3.7,-0.1,2017,REG,8,2017102901
579,A.Hooper,Austin Hooper,ATL,TE,3.7,3.7,9.7,20.49,4,6,66.67,47,1,1.3,1.7,-0.4,2017,REG,8,2017102905
580,L.Carroo,Leonte Carroo,MIA,WR,3.6,2.3,6.6,17.1,6,8,75,48,0,0.8,2.3,-1.5,2017,REG,8,2017102600
581,B.LaFell,Brandon LaFell,CIN,WR,3.5,2.7,7.5,18.86,4,5,80,44,0,6.2,6.6,-0.4,2017,REG,8,2017102902
582,A.Green,A.J. Green,CIN,WR,3.4,2.4,10.6,42.7,3,8,37.5,27,1,3.7,4.7,-1,2017,REG,8,2017102902
583,J.Landry,Jarvis Landry,MIA,WR,3.3,2.4,7.6,29.39,5,12,41.67,33,0,3.4,3.9,-0.5,2017,REG,8,2017102600
584,D.Bryant,Dez Bryant,DAL,WR,2.9,2.7,12.1,36.22,4,6,66.67,39,0,4,7.5,-3.5,2017,REG,8,2017102909
585,Z.Jones,Zay Jones,BUF,WR,8.7,1.8,10.3,20.89,6,7,85.71,53,1,0.3,0.5,-0.2,2017,REG,9,2017110200
586,T.Kelce,Travis Kelce,KC,TE,8.5,2.3,6.6,26.58,7,9,77.78,73,1,3.9,2.7,1.2,2017,REG,9,2017110509
587,A.Robinson,Aldrick Robinson,SF,WR,8.5,2.6,8,15.54,2,8,25,18,0,2.5,2.6,-0.1,2017,REG,9,2017110507
588,T.Williams,Terrance Williams,DAL,WR,8.5,5.1,7,19.34,9,9,100,141,0,8.7,8.7,0,2017,REG,9,2017110509
589,D.Walker,Delanie Walker,TEN,TE,8.1,3.4,7.8,14.11,5,5,100,71,0,6.4,7.4,-1,2017,REG,9,2017110506
590,E.Sanders,Emmanuel Sanders,DEN,WR,7.6,1.5,10.6,20.23,1,5,20,30,0,3.5,4.7,-1.3,2017,REG,9,2017110505
591,D.Thompson,Deonte Thompson,BUF,WR,7.5,2.6,13.2,37.93,7,10,70,81,1,1.6,2.4,-0.7,2017,REG,9,2017110200
592,B.Perriman,Breshad Perriman,BAL,WR,7.4,1.5,18.1,33.34,3,7,42.86,28,0,0.7,1.4,-0.7,2017,REG,9,2017110506
593,K.Bourne,Kendrick Bourne,SF,WR,7.3,2.5,17.2,25.18,2,6,33.33,39,0,3.7,6.5,-2.7,2017,REG,9,2017110507
594,D.Funchess,Devin Funchess,CAR,WR,7.2,4.8,9.6,35.04,5,7,71.43,86,0,8.9,7.5,1.4,2017,REG,9,2017110500
595,C.Samuel,Curtis Samuel,CAR,WR,7.1,2.7,8.2,21.59,3,5,60,23,0,0.9,2.6,-1.7,2017,REG,9,2017110500
596,M.Thomas,Michael Thomas,NO,WR,7.1,2,7.8,41.19,8,11,72.73,65,0,3.1,4.1,-1,2017,REG,9,2017110503
597,M.Goodwin,Marquise Goodwin,SF,WR,7.1,2.5,19.6,38.2,2,8,25,68,0,3.6,3.9,-0.3,2017,REG,9,2017110507
598,J.Jones,Julio Jones,ATL,WR,7,2.8,22.5,63.86,6,12,50,118,0,5.7,4.6,1.1,2017,REG,9,2017110500
599,C.Beasley,Cole Beasley,DAL,WR,6.8,1.4,6.4,11.81,4,6,66.67,24,2,0.6,1.1,-0.5,2017,REG,9,2017110509
600,T.Hilton,T.Y. Hilton,IND,WR,6.8,1.9,16.7,69.73,5,9,55.56,175,2,15.8,9.3,6.5,2017,REG,9,2017110501
601,R.Anderson,Robby Anderson,NYJ,WR,6.8,4.1,8.6,37.15,4,5,80,48,1,3.1,3.5,-0.5,2017,REG,9,2017110200
602,T.Ginn,Ted Ginn,NO,WR,6.7,3.3,18.4,44.44,4,5,80,59,1,2.6,3.7,-1.1,2017,REG,9,2017110503
603,T.Lockett,Tyler Lockett,SEA,WR,6.7,2.1,18.7,26.55,2,8,25,10,0,0.9,5,-4.1,2017,REG,9,2017110508
604,M.Lee,Marqise Lee,JAX,WR,6.7,2.5,11.6,53.09,8,12,66.67,75,1,2.5,3.8,-1.3,2017,REG,9,2017110502
605,C.Kupp,Cooper Kupp,LA,WR,6.7,4.9,11.9,25.29,3,5,60,54,0,7.4,10.7,-3.3,2017,REG,9,2017110504
606,T.King,Tavarres King,NYG,WR,6.6,2.5,19.9,36.64,3,6,50,33,1,0.2,0.1,0.1,2017,REG,9,2017110504
607,D.Thomas,Demaryius Thomas,DEN,WR,6.6,2.7,7.5,34.4,8,12,66.67,70,1,5.2,4.3,0.9,2017,REG,9,2017110505
608,D.Adams,Davante Adams,GB,WR,6.5,2.1,10.2,48.64,7,10,70,53,0,2.9,2.8,0,2017,REG,9,2017110600
609,M.Wallace,Mike Wallace,BAL,WR,6.5,2.6,8.7,15.96,4,7,57.14,19,1,1.2,2.9,-1.7,2017,REG,9,2017110506
610,B.Ellington,Bruce Ellington,HOU,WR,6.5,2.1,11.1,16.59,3,8,37.5,22,0,2.5,2.4,0.1,2017,REG,9,2017110501
611,J.Landry,Jarvis Landry,MIA,WR,6.4,5.8,2.6,8.18,6,7,85.71,32,1,4.3,4.9,-0.6,2017,REG,9,2017110510
612,S.Shepard,Sterling Shepard,NYG,WR,6.2,1.9,11.6,31.98,5,9,55.56,70,0,3.7,4.5,-0.8,2017,REG,9,2017110504
613,D.Parker,DeVante Parker,MIA,WR,6.1,2.4,15.9,57.38,5,8,62.5,76,0,5.6,5.1,0.5,2017,REG,9,2017110510
614,R.Woods,Robert Woods,LA,WR,6,5.3,5.2,11.08,4,5,80,70,2,14.8,6.1,8.7,2017,REG,9,2017110504
615,A.Jeffery,Alshon Jeffery,PHI,WR,6,2.1,11.4,40.5,6,11,54.55,84,2,4.9,4.3,0.6,2017,REG,9,2017110505
616,J.Matthews,Jordan Matthews,BUF,WR,5.7,1.9,5.2,12.03,6,8,75,46,0,3,2.8,0.2,2017,REG,9,2017110200
617,J.Cook,Jared Cook,OAK,TE,5.6,3.1,11.5,31.23,8,9,88.89,126,0,3.3,3.6,-0.4,2017,REG,9,2017110510
618,J.Kearse,Jermaine Kearse,NYJ,WR,5.6,3.4,10.9,56.69,2,6,33.33,38,0,7.2,8.8,-1.5,2017,REG,9,2017110200
619,G.Tate,Golden Tate,DET,WR,5.5,2.9,9.6,31.69,7,9,77.78,113,0,10.8,8.2,2.6,2017,REG,9,2017110600
620,J.Nelson,Jordy Nelson,GB,WR,5.5,1.8,12.9,42.84,4,7,57.14,35,0,2.8,3.1,-0.3,2017,REG,9,2017110600
621,G.Kittle,George Kittle,SF,TE,5.5,1.8,5,6.08,3,5,60,27,0,3.6,3.2,0.3,2017,REG,9,2017110507
622,J.Maclin,Jeremy Maclin,BAL,WR,5.5,1.9,9.9,23.58,8,9,88.89,98,0,1.7,2.2,-0.5,2017,REG,9,2017110506
623,J.Thomas,Julius Thomas,MIA,TE,5.4,3.1,8.2,29.8,6,8,75,84,1,3.7,4.3,-0.6,2017,REG,9,2017110510
624,B.Watson,Benjamin Watson,BAL,TE,5.2,2.6,5.8,15.27,7,10,70,41,0,2.4,3.6,-1.2,2017,REG,9,2017110506
625,J.Graham,Jimmy Graham,SEA,TE,5.2,3.4,7.5,10.7,5,8,62.5,59,0,5.2,5.3,-0.1,2017,REG,9,2017110508
626,R.Cobb,Randall Cobb,GB,WR,5.1,2.7,2.6,6.23,5,5,100,58,0,9,7,2,2017,REG,9,2017110600
627,M.Evans,Mike Evans,TB,WR,5,1.8,15.8,38.82,1,6,16.67,13,0,8.2,10.2,-2,2017,REG,9,2017110503
628,K.Cole,Keelan Cole,JAX,WR,4.9,3.3,7.2,13.68,3,5,60,47,0,6.6,4.9,1.8,2017,REG,9,2017110502
629,D.Baldwin,Doug Baldwin,SEA,WR,4.9,3,15.7,33.54,7,12,58.33,108,1,3.5,3.1,0.3,2017,REG,9,2017110508
630,V.Davis,Vernon Davis,WAS,TE,4.8,1.8,9.6,32.46,6,9,66.67,72,0,5.9,4.1,1.8,2017,REG,9,2017110508
631,L.Fitzgerald,Larry Fitzgerald,ARI,WR,4.7,2.3,7.9,21.42,5,9,55.56,70,0,6.3,4.4,1.9,2017,REG,9,2017110507
632,M.Lewis,Marcedes Lewis,JAX,TE,4.7,6.9,5.5,12.58,3,6,50,49,0,11.6,10.4,1.1,2017,REG,9,2017110502
633,D.Hopkins,DeAndre Hopkins,HOU,WR,4.4,1.8,14.4,43.23,6,16,37.5,86,1,2.7,2.5,0.1,2017,REG,9,2017110501
634,R.Matthews,Rishard Matthews,TEN,WR,4.3,1.7,15.1,38.1,4,7,57.14,70,1,1.3,2.4,-1.1,2017,REG,9,2017110506
635,D.Bryant,Dez Bryant,DAL,WR,4,2.2,14.8,50.09,6,11,54.55,73,0,0.3,1.9,-1.6,2017,REG,9,2017110509
636,A.Hooper,Austin Hooper,ATL,TE,3.9,4.9,10.2,14.45,3,6,50,36,0,11,10.8,0.1,2017,REG,9,2017110500
637,A.Cooper,Amari Cooper,OAK,WR,3.9,2.5,14.1,38.31,4,9,44.44,58,0,7,5.1,1.8,2017,REG,9,2017110510
638,W.Fuller,Will Fuller,HOU,WR,3.9,1.8,18.5,27.67,2,8,25,32,0,7,6.6,0.4,2017,REG,9,2017110501
639,J.Doyle,Jack Doyle,IND,TE,3.8,4.1,3.9,16.35,8,9,88.89,63,0,4.8,4.4,0.4,2017,REG,9,2017110501
640,E.Engram,Evan Engram,NYG,TE,3.5,2.7,8.3,25.27,4,10,40,70,1,8.5,5.6,2.8,2017,REG,9,2017110504
641,S.Anderson,Stephen Anderson,HOU,TE,2.7,1.6,11.6,13.02,4,6,66.67,44,0,0.9,1.3,-0.4,2017,REG,9,2017110501
642,N.O'Leary,Nick O'Leary,BUF,TE,2.6,2.5,5.1,7.36,4,5,80,51,0,7.3,5.2,2.1,2017,REG,9,2017110200
643,C.Davis,Corey Davis,TEN,WR,2.4,1.4,11.9,21.37,2,5,40,28,0,3.5,4.9,-1.4,2017,REG,9,2017110506
644,M.Jones,Marvin Jones,DET,WR,2.3,1.2,12.1,48.78,7,11,63.64,107,2,3.2,3.4,-0.2,2017,REG,9,2017110600
645,J.Doctson,Josh Doctson,WAS,WR,2.2,1.5,15.7,29.41,3,5,60,59,0,2.8,1.4,1.3,2017,REG,9,2017110508
646,M.Bryant,Martavis Bryant,PIT,WR,9.1,4.9,8.2,16.97,3,5,60,42,0,14.9,12.5,2.4,2017,REG,10,2017111203
647,R.Anderson,Robby Anderson,NYJ,WR,9.1,3.3,24,45.24,4,7,57.14,85,1,2.5,2.6,-0.1,2017,REG,10,2017111205
648,S.DeValve,Seth DeValve,CLE,TE,9.1,4.2,10.8,15.22,4,6,66.67,70,0,6.9,7.8,-1,2017,REG,10,2017111202
649,A.Hooper,Austin Hooper,ATL,TE,8.5,5.5,2.2,5.8,6,6,100,49,1,5.9,5.8,0.2,2017,REG,10,2017111209
650,J.Doyle,Jack Doyle,IND,TE,8.3,3.6,0.8,2.05,2,5,40,9,0,4.4,9.2,-4.8,2017,REG,10,2017111203
651,C.Kupp,Cooper Kupp,LA,WR,8.1,3.1,3.6,10.35,6,7,85.71,47,0,4.7,3.4,1.2,2017,REG,10,2017111208
652,D.Jackson,DeSean Jackson,TB,WR,7.9,2.8,13.9,43.04,6,10,60,82,0,4.1,3.5,0.6,2017,REG,10,2017111205
653,R.Woods,Robert Woods,LA,WR,7.7,4.6,11,45.25,8,10,80,171,2,12,9.9,2.1,2017,REG,10,2017111208
654,J.Doctson,Josh Doctson,WAS,WR,7.7,3.4,13.1,24.71,4,7,57.14,30,0,1.3,3.8,-2.5,2017,REG,10,2017111207
655,C.Rogers,Chester Rogers,IND,WR,7.5,6.9,8.5,27.65,6,6,100,104,1,8.9,7.1,1.8,2017,REG,10,2017111203
656,B.Ellington,Bruce Ellington,HOU,WR,7.5,3.1,9.8,24.73,4,9,44.44,41,1,5.4,3.6,1.9,2017,REG,10,2017111208
657,T.Williams,Tyrell Williams,LAC,WR,7.4,2.7,19.5,27.73,2,5,40,49,0,11.1,8.7,2.4,2017,REG,10,2017111204
658,C.Godwin,Chris Godwin,TB,WR,7.2,2,14,43.24,5,10,50,68,0,3.6,3,0.6,2017,REG,10,2017111205
659,J.Kearse,Jermaine Kearse,NYJ,WR,7.2,2.9,8.9,19.26,4,8,50,35,0,2.2,4,-1.7,2017,REG,10,2017111205
660,S.Diggs,Stefon Diggs,MIN,WR,7.1,2.2,13.7,28.62,4,5,80,78,1,6,5.2,0.7,2017,REG,10,2017111207
661,K.Allen,Keenan Allen,LAC,WR,7,2.3,11.2,22.32,4,7,57.14,48,0,1.3,2.9,-1.7,2017,REG,10,2017111204
662,K.Stills,Kenny Stills,MIA,WR,7,5.2,7.7,19.79,5,8,62.5,67,0,5.5,5.2,0.4,2017,REG,10,2017111300
663,G.Tate,Golden Tate,DET,WR,6.9,3.7,3.9,17.45,6,7,85.71,97,1,12.3,5.5,6.8,2017,REG,10,2017111202
664,D.Parker,DeVante Parker,MIA,WR,6.9,2,12.1,34.78,6,9,66.67,66,0,3.2,3.9,-0.8,2017,REG,10,2017111300
665,D.Baldwin,Doug Baldwin,SEA,WR,6.8,3.4,5.7,13.62,5,6,83.33,95,0,12.4,5.9,6.4,2017,REG,10,2017110900
666,J.Landry,Jarvis Landry,MIA,WR,6.7,3.3,8,25.69,5,10,50,42,1,2.7,3.7,-1,2017,REG,10,2017111300
667,V.Davis,Vernon Davis,WAS,TE,6.7,4.9,6.3,18.79,7,11,63.64,76,0,6.3,7.6,-1.3,2017,REG,10,2017111207
668,J.Graham,Jimmy Graham,SEA,TE,6.6,2.2,6.8,24.31,6,9,66.67,27,2,1.1,1.4,-0.3,2017,REG,10,2017110900
669,D.Hopkins,DeAndre Hopkins,HOU,WR,6.5,2,12,47.39,7,14,50,111,0,3.5,4.2,-0.7,2017,REG,10,2017111208
670,K.Benjamin,Kelvin Benjamin,BUF,WR,6.5,1.6,12.8,27.24,3,6,50,42,0,1.3,3.1,-1.8,2017,REG,10,2017111200
671,J.Crowder,Jamison Crowder,WAS,WR,6.5,4.1,8.8,26.16,4,11,36.36,76,0,9.7,9.8,0,2017,REG,10,2017111207
672,D.Walker,Delanie Walker,TEN,TE,6.5,2.8,9.8,24.04,6,9,66.67,63,0,3.5,3.8,-0.3,2017,REG,10,2017111206
673,J.Gresham,Jermaine Gresham,ARI,TE,6.4,2.7,7,9.21,5,7,71.43,64,1,7.5,5,2.5,2017,REG,10,2017110900
674,A.Thielen,Adam Thielen,MIN,WR,6.3,2.4,10.8,54.01,8,12,66.67,166,1,9.8,7.2,2.6,2017,REG,10,2017111207
675,J.Smith-Schuster,JuJu Smith-Schuster,PIT,WR,6.3,2.8,11.8,33.9,5,7,71.43,97,1,5.4,2.6,2.8,2017,REG,10,2017111203
676,G.Celek,Garrett Celek,SF,TE,6.3,4,7.6,24.56,4,6,66.67,67,1,10.5,6.3,4.2,2017,REG,10,2017111210
677,E.Dickson,Ed Dickson,CAR,TE,6.3,5.3,9.1,19.23,3,5,60,33,1,2,2.9,-0.8,2017,REG,10,2017111300
678,J.Bellamy,Josh Bellamy,CHI,WR,6.1,2.1,16,35.45,2,7,28.57,57,1,4.8,4.4,0.4,2017,REG,10,2017111201
679,D.Adams,Davante Adams,GB,WR,6,2.9,10.8,54.54,5,8,62.5,90,1,4.2,4,0.2,2017,REG,10,2017111201
680,R.Matthews,Rishard Matthews,TEN,WR,5.9,2.5,11.8,22.42,5,7,71.43,50,0,1.1,2.3,-1.2,2017,REG,10,2017111206
681,C.Latimer,Cody Latimer,DEN,WR,5.9,5.3,3.4,6.2,3,5,60,28,0,5.7,4.6,1.1,2017,REG,10,2017111211
682,D.Funchess,Devin Funchess,CAR,WR,5.9,2.6,8.1,20.42,5,6,83.33,92,2,10.5,5.3,5.2,2017,REG,10,2017111300
683,A.Hurns,Allen Hurns,JAX,WR,5.7,1.4,6.4,12.3,7,9,77.78,70,0,4.4,3.3,1.1,2017,REG,10,2017111204
684,C.Samuel,Curtis Samuel,CAR,WR,5.7,4.1,9.8,28.96,5,7,71.43,45,0,3.5,4.6,-1.1,2017,REG,10,2017111300
685,J.Smith,Jonnu Smith,TEN,TE,5.6,2.3,4.5,6.12,2,5,40,20,0,8.2,6.9,1.3,2017,REG,10,2017111206
686,T.Kroft,Tyler Kroft,CIN,TE,5.5,1.9,14.1,29.05,1,6,16.67,4,0,4.3,7,-2.7,2017,REG,10,2017111206
687,S.Shepard,Sterling Shepard,NYG,WR,5.4,3.6,11.2,47.75,11,13,84.62,142,0,4.3,5.3,-0.9,2017,REG,10,2017111210
688,J.Thomas,Julius Thomas,MIA,TE,5.4,3.1,14,22.37,2,5,40,8,1,5.4,4.5,0.9,2017,REG,10,2017111300
689,R.Louis,Ricardo Louis,CLE,WR,5.3,1.3,17.3,24.23,2,6,33.33,15,0,-1,0.5,-1.5,2017,REG,10,2017111202
690,D.Thomas,Demaryius Thomas,DEN,WR,5.2,2.9,8.6,25.18,5,8,62.5,44,1,3.8,3.1,0.8,2017,REG,10,2017111211
691,M.Sanu,Mohamed Sanu,ATL,WR,5.2,1.2,7.5,16.15,3,5,60,29,0,1.9,2.1,-0.3,2017,REG,10,2017111209
692,J.Witten,Jason Witten,DAL,TE,5.2,2.6,6.8,18.57,7,7,100,59,0,1.6,3.7,-2.1,2017,REG,10,2017111209
693,B.Cooks,Brandin Cooks,NE,WR,5.1,2.7,12.4,43.5,6,11,54.55,74,0,5.9,5.6,0.3,2017,REG,10,2017111211
694,L.Fitzgerald,Larry Fitzgerald,ARI,WR,5,1.9,12.6,33.3,10,14,71.43,113,0,2.2,3.2,-1.1,2017,REG,10,2017110900
695,K.Wright,Kendall Wright,CHI,WR,4.9,3.3,6.4,16.19,5,8,62.5,46,0,6.6,7,-0.4,2017,REG,10,2017111201
696,R.Shepard,Russell Shepard,CAR,WR,4.9,3.4,8.1,23.92,3,7,42.86,40,0,8.1,6.9,1.3,2017,REG,10,2017111300
697,C.Fiedorowicz,C.J. Fiedorowicz,HOU,TE,4.8,2,7.3,10.3,2,5,40,10,0,0.8,1.4,-0.7,2017,REG,10,2017111208
698,J.Jones,Julio Jones,ATL,WR,4.6,1.6,8.8,30.3,6,8,75,57,0,2.4,3.3,-0.9,2017,REG,10,2017111209
699,M.Thomas,Michael Thomas,NO,WR,4.6,3,7.2,63,9,10,90,117,0,5.6,5.9,-0.3,2017,REG,10,2017111200
700,D.Bryant,Dez Bryant,DAL,WR,4.5,2.3,11.2,34.68,4,8,50,39,0,3.9,4.5,-0.6,2017,REG,10,2017111209
701,M.Lee,Marqise Lee,JAX,WR,4.5,2.8,12.9,30.05,6,11,54.55,55,1,4.1,5.7,-1.7,2017,REG,10,2017111204
702,A.Green,A.J. Green,CIN,WR,4.3,1.4,14.9,35.84,5,7,71.43,115,1,13,3.4,9.6,2017,REG,10,2017111206
703,D.Njoku,David Njoku,CLE,TE,4.2,1.1,16.6,23.28,1,6,16.67,3,0,0.3,0.9,-0.7,2017,REG,10,2017111202
704,B.LaFell,Brandon LaFell,CIN,WR,4.1,3,7.5,25.6,6,10,60,95,1,8.8,8.6,0.1,2017,REG,10,2017111206
705,D.Inman,Dontrelle Inman,CHI,WR,4.1,2.6,11.1,28.09,6,8,75,89,0,3.7,4,-0.3,2017,REG,10,2017111201
706,J.Brown,Jaron Brown,ARI,WR,4,1.8,8.6,9.72,2,6,33.33,13,0,1.2,1.5,-0.3,2017,REG,10,2017110900
707,R.Gronkowski,Rob Gronkowski,NE,TE,4,2,12.8,28.7,4,7,57.14,74,0,7.5,2.6,4.9,2017,REG,10,2017111211
708,C.Davis,Corey Davis,TEN,WR,3.9,2.7,11,29.98,4,10,40,48,0,4.8,4.9,-0.1,2017,REG,10,2017111206
709,E.Sanders,Emmanuel Sanders,DEN,WR,3.9,2.3,13.1,52.42,6,11,54.55,137,0,10,5.7,4.3,2017,REG,10,2017111211
710,K.Cole,Keelan Cole,JAX,WR,3.8,2.3,20.9,35.4,3,8,37.5,61,0,6.3,4.1,2.2,2017,REG,10,2017111204
711,E.Engram,Evan Engram,NYG,TE,3.8,2.2,9.5,28.05,6,9,66.67,31,1,1.9,2.2,-0.3,2017,REG,10,2017111210
712,A.Brown,Antonio Brown,PIT,WR,3.8,4.3,13.5,38.82,3,7,42.86,47,0,9.7,8.8,1,2017,REG,10,2017111203
713,A.Seferian-Jenkins,Austin Seferian-Jenkins,NYJ,TE,3.7,2.8,8.4,20.36,6,9,66.67,67,0,2.2,2.6,-0.3,2017,REG,10,2017111205
714,J.Brown,John Brown,ARI,WR,3.7,1.5,19.1,21.65,2,6,33.33,27,0,1.3,2.8,-1.5,2017,REG,10,2017110900
715,K.Rudolph,Kyle Rudolph,MIN,TE,3.5,3.4,5.6,16.26,5,7,71.43,37,0,4.1,6.1,-2,2017,REG,10,2017111207
716,M.Lewis,Marcedes Lewis,JAX,TE,3.4,2.3,11.2,11.87,2,5,40,29,0,5.9,4.2,1.7,2017,REG,10,2017111204
717,C.Davis,Corey Davis,TEN,WR,10.1,3.2,10.1,25.94,3,7,42.86,27,0,1,3.1,-2.1,2017,REG,11,2017111600
718,T.Lockett,Tyler Lockett,SEA,WR,9.1,5.6,2.2,4.08,4,5,80,37,0,8.1,12,-3.9,2017,REG,11,2017112000
719,M.Lee,Marqise Lee,JAX,WR,8.9,3.7,7.1,34.01,5,9,55.56,45,0,6.2,7,-0.8,2017,REG,11,2017111901
720,H.Henry,Hunter Henry,LAC,TE,8.7,2.7,10.5,17.63,2,5,40,25,0,2.6,2.5,0.2,2017,REG,11,2017111907
721,R.Matthews,Rishard Matthews,TEN,WR,8.4,2.7,12.9,28.23,5,6,83.33,113,1,9.6,8.1,1.5,2017,REG,11,2017111600
722,D.Bryant,Dez Bryant,DAL,WR,8.1,3.5,9.6,47.14,8,14,57.14,63,0,4.5,4.3,0.2,2017,REG,11,2017111910
723,K.Cole,Keelan Cole,JAX,WR,8,3.3,4.6,14.71,3,6,50,24,0,3.7,2,1.7,2017,REG,11,2017111901
724,D.Westbrook,Dede Westbrook,JAX,WR,8,3.2,11.1,35.39,3,6,50,35,0,2.4,6.5,-4.1,2017,REG,11,2017111901
725,T.Higbee,Tyler Higbee,LA,TE,8,1.5,8.2,11.31,1,5,20,5,0,0.4,1.1,-0.7,2017,REG,11,2017111904
726,T.Williams,Terrance Williams,DAL,WR,7.9,2.6,10.7,26.21,4,7,57.14,35,0,-0.4,1.8,-2.2,2017,REG,11,2017111910
727,K.Stills,Kenny Stills,MIA,WR,7.9,2.5,19.2,42.62,7,8,87.5,180,1,7.6,5.4,2.2,2017,REG,11,2017111911
728,D.Inman,Dontrelle Inman,CHI,WR,7.9,1.2,13.4,29.22,3,5,60,43,0,0.1,0.9,-0.8,2017,REG,11,2017111900
